"id";"page";"french";"german";"english";"description";"category";"difficulty";"learned"
"962";"284";"Séparateur d'air";"Luftabscheider";"Air separator";;"Heizungstechnik";;
"486";"285";"Capteur de niveau";"Flüssigkeitsfühler";"Liquid sensor";;"Heizungstechnik";;
"579";"285";"raccord fileté";"Gewindeanschluss";"Threaded connection";;"Heizungstechnik";;
"1227";"285";"Écrou moleté";"Rändelmutter";"Knurled nut";;"Heizungstechnik";;
"1322";"285";"Ressort de rappel";"Rückstellfeder";"Return spring";;"Heizungstechnik";;
"1665";"285";"Tête thermostatique";"Thermostatkopf";"Thermostat head";;"Heizungstechnik";;
"1763";"285";"Corps de vanne";"Ventilgehäuse";"Valve body";;"Heizungstechnik";;
"1764";"285";"Cône de vanne";"Ventilkegel";"Valve plug";;"Heizungstechnik";;
"1765";"285";"Siège de vanne";"Ventilsitz";"Valve seat";;"Heizungstechnik";;
"676";"285";"Raccord vissé pour radiateur";"Heizkörperanschlussverschraubung";"Radiator connection fitting";;"Heizungstechnik";;
"1766";"285";"Tige de vanne";"Ventilspindel";"Valve stem";;"Heizungstechnik";;
"1667";"285";"Vanne thermostatique";"Thermostatventil";"Thermostatic valve";;"Heizungstechnik";;
"701";"286";"Pompe à haut rendement";"Hocheffizienzpumpe";"High-efficiency pump";;"Heizungstechnik";;
"780";"286";"Raccordement de chaudière";"Kesselanschluss";"Boiler connection";;"Heizungstechnik";;
"1202";"286";"Pompe";"Pumpe";"Pump";;"Heizungstechnik";;
"1203";"286";"Pompe dans le circuit aller";"Pumpe im Vorlauf";"Pump in the supply line";;"Heizungstechnik";;
"1350";"286";"Zone d'aspiration";"Saugbereich";"Suction range";;"Heizungstechnik";;
"306";"286";"Plage de pression";"Druckbereich";"Pressure side";;"Heizungstechnik";;
"781";"286";"Distributeur de chaudière";"Kesselverteiler";"Boiler manifold";;"Heizungstechnik";;
"1806";"286";"Collecteur d'alimentation et collecteur de retour, combinés";"Vorlaufverteiler und Rücklaufsammler, kombiniert";"Flow manifold and return manifold, combined";;"Heizungstechnik";;
"1046";"287";"Boîtier du moteur";"Motorgehäuse";"Motor housing";;"Heizungstechnik";;
"1064";"287";"Pompe à rotor noyé";"Nassläuferpumpe";"Wet-run pump";;"Heizungstechnik";;
"1206";"287";"Arbre de pompe";"Pumpenwelle";"Pump shaft";;"Heizungstechnik";;
"1307";"287";"Rotor";"Rotor";"Rotor";;"Heizungstechnik";;
"1308";"287";"Arbre de rotor";"Rotorwelle";"Rotor shaft";;"Heizungstechnik";;
"1353";"287";"Bague d'aspiration";"Saugring";"Suction ring";;"Heizungstechnik";;
"1586";"287";"stator";"Stator";"Stator";;"Heizungstechnik";;
"313";"287";"Raccord de pression";"Druckstutzen";"Discharge port";;"Heizungstechnik";;
"341";"287";"Encastrable";"Einbau";"Installation";;"Heizungstechnik";;
"913";"287";"Roue";"Laufrad";"Impeller";;"Heizungstechnik";;
"1354";"287";"Raccord d'aspiration";"Saugstutzen";"Suction port";;"Heizungstechnik";;
"617";"288";"Radiateur en fonte";"Gussradiator";"Cast iron radiator";;"Heizungstechnik";;
"642";"288";"Sèche-serviettes";"Handtuchtrockner";"Towel warmer";;"Heizungstechnik";;
"643";"288";"Radiateur pour serviettes";"Handtuch-Wärmekörper";"Towel Radiator";;"Heizungstechnik";;
"1574";"288";"Radiateur en acier";"Stahlradiator";"Steel radiator";;"Heizungstechnik";;
"1578";"288";"Radiateur à tubes en acier";"Stahlröhrenradiator";"Steel tubular radiator";;"Heizungstechnik";;
"1954";"288";"Raccordement à deux points";"Zweipunktanschluss";"Two-point connection";;"Heizungstechnik";;
"1956";"288";"Corps de vanne thermostatique à deux tubes";"Zweirohr-Thermostatventilunterteil";"Two-pipe thermostatic valve base";;"Heizungstechnik";;
"302";"289";"Vanne de radiateur à trois voies";"Dreiwege-Heizkörperventil";"Three-way radiator valve";;"Heizungstechnik";;
"459";"289";"Radiateur plat";"Flachheizkörper";"Flat panel radiator";;"Heizungstechnik";;
"1160";"289";"Radiateur à plaques";"Plattenheizkörper";"Panel radiator";;"Heizungstechnik";;
"1602";"289";"Colonne montante";"Steigrohr";"Riser pipe";;"Heizungstechnik";;
"1762";"289";"Garniture de vanne pour chauffages monotubes";"Ventilgarnitur für Einrohrheizungen";"Valve assembly for single-pipe heating systems";;"Heizungstechnik";;
"1767";"289";"Partie inférieure de la vanne";"Ventilunterteil";"Valve body";;"Heizungstechnik";;
"1245";"289";"Disque de régulation";"Regulierteller";"Control disc";;"Heizungstechnik";;
"1603";"289";"Ensemble de vannes pour colonne montante dans les systèmes de chauffage à deux tubes";"Steigrohr-Ventilgarnitur für Zweirohrheizungen";"Riser pipe valve assembly for two-pipe heating systems";;"Heizungstechnik";;
"830";"290";"Convecteur";"Konvektor";"Convector";;"Heizungstechnik";;
"1507";"290";"Convecteur sur socle";"Sockelkonvektor";"Base convector";;"Heizungstechnik";;
"388";"290";"Radiateur à vanne à économie d'énergie";"Energiespar-Ventilheizkörper";"Energy-saving valve radiator";;"Heizungstechnik";;
"397";"290";"Vanne de vidange";"Entleerungsventil";"Drain valve";;"Heizungstechnik";;
"860";"290";"Raccord à vis à bille pour radiateur à vanne";"Kugelhahnverschraubung für Ventilheizkörper";"Ball valve fitting for valve radiators";;"Heizungstechnik";;
"1742";"290";"Convecteur encastré";"Unterflurkonvektor";"Underfloor convector";;"Heizungstechnik";;
"225";"291";"Support de forage";"Bohrkonsole";"Drilling bracket";;"Heizungstechnik";;
"419";"291";"Excentrique";"Exzenter";"Eccentric";;"Heizungstechnik";;
"624";"291";"Support";"Halter";"Bracket";;"Heizungstechnik";;
"821";"291";"Pied de console";"Konsolenfuß";"Bracket base";;"Heizungstechnik";;
"359";"291";"Console monobloc";"Einstückkonsole";"One-piece bracket";;"Heizungstechnik";;
"822";"291";"Traverse de console";"Konsolensteg";"Bracket crossbar";;"Heizungstechnik";;
"1489";"291";"Étrier de sécurité";"Sicherungsbügel";"Safety bracket";;"Heizungstechnik";;
"1581";"291";"Support sur pied";"Standkonsole";"Floor bracket";;"Heizungstechnik";;
"1815";"291";"Entretoise murale";"Wandabstandshalter";"Wall spacer";;"Heizungstechnik";;
"95";"292";"Robinet à boisseau sphérique de raccordement";"Anschlusskugelhahn";"Connection ball valve";;"Heizungstechnik";;
"362";"292";"Régulation individuelle par pièce";"Einzelraumregelung";"Individual room control";;"Heizungstechnik";;
"402";"292";"Soupape de purge";"Entlüftungsventil";"Vent valve";;"Heizungstechnik";;
"501";"292";"Robinet de remplissage et de vidange";"Füll- und Entleerungshahn";"Fill and drain valve";;"Heizungstechnik";;
"512";"292";"Chauffage au sol";"Fußbodenheizung";"Underfloor heating";;"Heizungstechnik";;
"1790";"292";"Armoire de distribution";"Verteilerschrank";"Manifold cabinet";;"Heizungstechnik";;
"1745";"292";"Boîtier encastré";"Unterputzkasten";"Flush-mounted box";;"Heizungstechnik";;
"15";"293";"Entonnoir de vidange";"Ablauftrichter";"Drain funnel";;"Heizungstechnik";;
"93";"293";"Raccord pour le tuyau de remplissage";"Anschluss für den Füllschlauch";"Connection for the fill hose";;"Heizungstechnik";;
"974";"293";"Réservoir d'air";"Lufttopf";"Air vent";;"Heizungstechnik";;
"1405";"293";"Purgeur rapide";"Schnellentlüfter";"Quick-release vent";;"Heizungstechnik";;
"1465";"293";"Purgeur flottant";"Schwimmentlüfter";"Float vent";;"Heizungstechnik";;
"393";"293";"Robinet d'adoucissement";"Enthärtungsarmatur";"Water softener valve";;"Heizungstechnik";;
"503";"293";"Combinaison de remplissage";"Füllkombination";"Filling combination";;"Heizungstechnik";;
"1649";"293";"Sectionneur";"Systemtrenner";"System separator";;"Heizungstechnik";;
"400";"294";"Clé de purge";"Entlüftungsschlüssel";"Vent key";;"Heizungstechnik";;
"401";"294";"Bouchon de purge";"Entlüftungsstopfen";"Vent plug";;"Heizungstechnik";;
"973";"294";"Sas";"Luftschleuse";"Air lock";;"Heizungstechnik";;
"396";"294";"Robinet de vidange";"Entleerungsarmatur";"Drain valve";;"Heizungstechnik";;
"1";"295";"Plaque de recouvrement";"Abdeckplatte";"Cover plate";;"Heizungstechnik";;
"261";"295";"Toiture";"Dach";"Roof";;"Heizungstechnik";;
"318";"295";"Traversée, ventilée";"Durchführung, belüftet";"Ventilated feed-through";;"Heizungstechnik";;
"1237";"295";"Collier anti-pluie";"Regenabweiskragen";"Rain deflector collar";;"Heizungstechnik";;
"1580";"295";"Cheminée en acier";"Stahlschornstein";"Steel chimney";;"Heizungstechnik";;
"1000";"295";"Disque Meidinger";"Meidinger Scheibe";"Meidinger disc";;"Heizungstechnik";;
"1705";"295";"Raccord en T avec pot de collecte des suies et des condensats";"T-Stück mit Ruß- und Kondensat-Sammeltopf";"T-piece with soot and condensate collection pot";;"Heizungstechnik";;
"1410";"296";"Cheminée";"Schornstein";"Chimney";;"Heizungstechnik";;
"262";"297";"Combles";"Dachgeschoss (DG)";"Attic";;"Heizungstechnik";;
"361";"297";"Foyer individuel";"Einzelfeuerstätte";"Single-unit fireplace";;"Heizungstechnik";;
"774";"297";"Sous-sol";"Kellergeschoss";"Basement";;"Heizungstechnik";;
"999";"297";"à affectations multiples";"mehrfach belegt";"multiple uses";;"Heizungstechnik";;
"1101";"297";"Étage supérieur";"Obergeschoss";"Upper floor";;"Heizungstechnik";;
"1209";"297";"Trappe de nettoyage";"Putztür";"Access door";;"Heizungstechnik";;
"1253";"297";"Trappe d'inspection pour le conduit d'évacuation d'air";"Revisionstür für den Abluftschacht";"Inspection door for the exhaust flue";;"Heizungstechnik";;
"1411";"297";"Cheminée, à simple usage";"Schornstein, einfach belegt";"Chimney, single-flue";;"Heizungstechnik";;
"1729";"297";"Enceinte";"Ummauerung";"Enclosure";;"Heizungstechnik";;
"339";"297";"Rez-de-chaussée";"EG";"Ground floor";;"Heizungstechnik";;
"674";"297";"Chaudière avec dispositif de sécurité de débit";"Heizkessel mit Strömungssicherung";"Boiler with flow restrictor";;"Heizungstechnik";;
"681";"297";"Ouverture d'évacuation d'air de la chaufferie";"Heizraum-Abluftöffnung";"Boiler room exhaust vent";;"Heizungstechnik";;
"782";"297";"KG";"KG";"Basement";;"Heizungstechnik";;
"1105";"297";"Étage";"OG";"First floor";;"Heizungstechnik";;
"1247";"297";"Bouchon de nettoyage";"Reinigungsverschluss";"Cleaning plug";;"Heizungstechnik";;
"1412";"297";"Tête de cheminée";"Schornsteinkopf";"Chimney cap";;"Heizungstechnik";;
"1413";"297";"Embouchure de cheminée";"Schornsteinmündung";"Chimney outlet";;"Heizungstechnik";;
"1414";"297";"Socle de cheminée";"Schornsteinsockel";"Chimney base";;"Heizungstechnik";;
"1941";"297";"Ouverture d'air entrant";"Zuluftöffnung";"Supply air opening";;"Heizungstechnik";;
"4";"298";"Clapet de fumée à commande motorisée";"Abgasklappe, motorisch gesteuert";"Exhaust damper, motor-controlled";;"Heizungstechnik";;
"5";"298";"Clapet d'échappement à commande thermique";"Abgasklappe, thermisch gesteuert";"Exhaust damper, thermally controlled";;"Heizungstechnik";;
"6";"298";"Tuyau d'échappement";"Abgasrohr";"Exhaust pipe";;"Heizungstechnik";;
"560";"298";"ouvert";"geöffnet";"Open";;"Heizungstechnik";;
"569";"298";"fermé";"geschlossen";"closed";;"Heizungstechnik";;
"788";"298";"clapet";"Klappe";"Flap";;"Heizungstechnik";;
"789";"298";"Arbre de clapet";"Klappenwelle";"Valve shaft";;"Heizungstechnik";;
"1608";"298";"Servomoteur";"Stellmotor";"Actuator";;"Heizungstechnik";;
"8";"299";"Mesure des pertes de gaz d'échappement";"Abgasverlustmessung";"Exhaust gas leakage measurement";;"Heizungstechnik";;
"166";"299";"Échelle de Bacharach";"Bacharach-Skala";"Bacharach scale";;"Heizungstechnik";;
"828";"299";"Impression de contrôle";"Kontrollausdruck";"Control printout";;"Heizungstechnik";;
"1330";"299";"Mesure de la suie dans le tuyau d'échappement";"Rußmessung im Abgasrohr";"Soot measurement in the exhaust pipe";;"Heizungstechnik";;
"1331";"299";"Pompe à suie";"Rußpumpe";"Soot pump";;"Heizungstechnik";;
"1332";"299";"Déterminer l'indice de suie";"Rußzahl bestimmen";"Determine soot count";;"Heizungstechnik";;
"449";"299";"Fixer la feuille filtrante";"Filterblatt einspannen";"Clamp the filter sheet";;"Heizungstechnik";;
"964";"303";"Sortie d'air";"Luftauslass";"Air outlet";;"Klimatechnik";;
"968";"303";"Entrée d'air";"Lufteinlass";"Air inlet";;"Klimatechnik";;
"971";"303";"Conduite d'air";"Luftleitung";"Air duct";;"Klimatechnik";;
"1761";"303";"Ventilateur";"Ventilator";"Fan";;"Klimatechnik";;
"1728";"304";"air recyclé";"Umluft";"Recirculation";;"Klimatechnik";;
"22";"304";"Ventilateur d'évacuation";"Abluftventilator";"Exhaust fan";;"Klimatechnik";;
"389";"304";"Déshumidifier";"Entfeuchten";"Dehumidification";;"Klimatechnik";;
"969";"304";"Réchauffeur d'air";"Lufterhitzer";"Air heater";;"Klimatechnik";;
"1942";"304";"Ventilateur d'air entrant";"Zuluftventilator";"Supply air fan";;"Klimatechnik";;
"965";"305";"Humidificateur";"Luftbefeuchter";"Humidifier";;"Klimatechnik";;
"1837";"305";"Récupération de chaleur";"Wärmerückgewinnung";"Heat recovery";;"Klimatechnik";;
"66";"306";"Filtre à charbon actif";"Aktivkohlefilter";"Activated carbon filter";;"Klimatechnik";;
"164";"306";"Ventilateur axial";"Axialventilator";"Axial fan";;"Klimatechnik";;
"494";"306";"Roue libre";"Freiläufer";"Free-wheeling fan";;"Klimatechnik";;
"1018";"306";"Filtre métallique";"Metallfilter";"Metal filter";;"Klimatechnik";;
"1226";"306";"Ventilateur radial";"Radialventilator";"Centrifugal fan";;"Klimatechnik";;
"165";"306";"Ventilateur axial pour montage mural";"Axialventilator für den Wandeinbau";"Axial fan for wall mounting";;"Klimatechnik";;
"185";"306";"Filtre à manches";"Beutelfilter";"Bag filter";;"Klimatechnik";;
"450";"306";"Tapis filtrants";"Filtermatten";"Filter mats";;"Klimatechnik";;
"1158";"306";"Filtre plan";"Planfilter";"Flat filter";;"Klimatechnik";;
"1300";"306";"Filtre à bande enroulable";"Rollbandfilter";"Roll-type filter";;"Klimatechnik";;
"403";"307";"Drainage";"Entwässerung";"Drainage";;"Klimatechnik";;
"1161";"307";"Échangeur de chaleur à plaques";"Plattenwärmetauscher";"Plate heat exchangers";;"Klimatechnik";;
"1162";"307";"Échangeur de chaleur à plaques";"Plattenwärmeübertrager";"Plate heat exchangers";;"Klimatechnik";;
"1844";"307";"Réchauffeur d'air à eau chaude";"Warmwasserlufterhitzer";"Hot water air heater";;"Klimatechnik";;
"375";"307";"Réchauffeur d'air électrique";"Elektrolufterhitzer";"Electric air heater";;"Klimatechnik";;
"266";"308";"Humidificateur à vapeur";"Dampfbefeuchter";"Steam humidifiers";;"Klimatechnik";;
"864";"308";"Coulisse";"Kulisse";"Sliding damper";;"Klimatechnik";;
"865";"308";"Silencieux de coulisse";"Kulissenschalldämpfer";"Duct silencer";;"Klimatechnik";;
"1779";"308";"Humidificateur à évaporation";"Verdunstungsbefeuchter";"Evaporative humidifier";;"Klimatechnik";;
"1363";"308";"Structure de silencieux";"Schalldämpferkulisse";"Silencer assembly";;"Klimatechnik";;
"1653";"308";"Silencieux téléphonique";"Telefonieschalldämpfer";"Telephony silencer";;"Klimatechnik";;
"1727";"308";"Humidificateur à pulvérisation en circuit fermé";"Umlaufsprühbefeuchter";"Recirculating spray humidifier";;"Klimatechnik";;
"149";"309";"Sortie";"Auslass";"Outlet";;"Klimatechnik";;
"740";"309";"Orifice d'inspection";"Inspektionsöffnung";"Inspection opening";;"Klimatechnik";;
"871";"309";"Conduite en plastique";"Kunststoffleitung";"Plastic pipe";;"Klimatechnik";;
"904";"309";"Lamelles";"Lamellen";"Fins";;"Klimatechnik";;
"979";"309";"Grille de ventilation";"Lüftungsgitter";"Ventilation grille";;"Klimatechnik";;
"1378";"309";"Tuyau en aluminium, flexible";"Schlauch aus Aluminium, flexibel";"Aluminum hose, flexible";;"Klimatechnik";;
"1379";"309";"Tuyau isolé";"Schlauch, gedämmt";"Insulated hose";;"Klimatechnik";;
"1770";"309";"Raccord";"Verbinder";"Connectors";;"Klimatechnik";;
"1590";"309";"Système d'emboîtement et d'étanchéité";"Steck- und Dichtungssystem";"Plug-in and sealing system";;"Klimatechnik";;
"1654";"309";"Vanne à disque pour l'air évacué";"Tellerventil für Abluft";"Diaphragm valve for exhaust air";;"Klimatechnik";;
"1871";"309";"Vanne à longue portée pour l'air d'alimentation";"Weitwurfventil für Zuluft";"Long-throw valve for supply air";;"Klimatechnik";;
"21";"311";"Zone d'air évacué";"Abluft-Bereich";"Exhaust air section";;"Klimatechnik";;
"977";"311";"Appareil de ventilation";"Lüftungsgerät";"Ventilation unit";;"Klimatechnik";;
"978";"311";"Appareil de ventilation décentralisé";"Lüftungsgerät, dezentral";"Decentralized ventilation unit";;"Klimatechnik";;
"981";"311";"Système de ventilation central";"Lüftungssystem, zentral";"Central ventilation system";;"Klimatechnik";;
"1714";"311";"Zone de décharge";"Überström-Bereich";"Overflow section";;"Klimatechnik";;
"1715";"311";"Passage d'air de décharge";"Überströmluftdurchlass";"Overflow air vent";;"Klimatechnik";;
"1939";"311";"Zone d'air entrant";"Zuluft-Bereich";"Supply air section";;"Klimatechnik";;
"1940";"311";"Mode d'alimentation en air";"Zuluftmodus";"Supply air mode";;"Klimatechnik";;
"1005";"111";"Appareil de mesure";"Messgerät";"Measuring device";;"Klimatechnik";;
"890";"136";"tube en cuivre";"Kupferrohr";"Copper pipe";;"Klimatechnik";;
"878";"136";"Cuivre";"Kupfer";"Copper";;"Klimatechnik";;
"1446";"140";"soudable";"schweißbar";"weldable";;"Klimatechnik";;
"1290";"148";"Collier de serrage";"Rohrschelle";"Pipe clamp";;"Klimatechnik";;
"446";"151";"Filtre";"Filter";"Filter";;"Klimatechnik";;
"1833";"158";"Isolation thermique";"Wärmedämmung";"Thermal insulation";;"Klimatechnik";;
"377";"168";"électrolyte";"Elektrolyt";"Electrolyte";;"Klimatechnik";;
"1521";"168";"Appareil de mesure de tension";"Spannungsmessgerät";"Voltage meter";;"Klimatechnik";;
"1564";"171";"Acier";"Stahl";"Steel";;"Klimatechnik";;
"1773";"188";"Consommateur";"Verbraucher";"Consumer";;"Klimatechnik";;
"1365";"188";"Interrupteur";"Schalter";"Switch";;"Klimatechnik";;
"1888";"191";"Résistance R";"Widerstand R";"Resistance R";;"Klimatechnik";;
"1439";"196";"Conducteur de protection";"Schutzleiter";"Protective conductor";;"Klimatechnik";;
"34";"219";"Vanne d'arrêt";"Absperrventil";"Shut-off valve";;"Klimatechnik";;
"1583";"219";"Tuyau vertical";"Standrohr";"Riser pipe";;"Klimatechnik";;
"45";"220";"Dérivation";"Abzweig";"Branch";;"Klimatechnik";;
"30";"221";"Robinet d'arrêt";"Absperrarmatur";"Shut-off valve";;"Klimatechnik";;
"1310";"230";"clapet anti-retour";"Rückflussverhinderer";"Backflow preventer";;"Klimatechnik";;
"1712";"233";"Tuyau de trop-plein";"Überlaufrohr";"Overflow pipe";;"Klimatechnik";;
"1943";"241";"Électrode d'allumage";"Zündelektrode";"Ignition electrode";;"Klimatechnik";;
"1838";"243";"Échangeur de chaleur";"Wärmetauscher";"Heat exchanger";;"Klimatechnik";;
"121";"268";"bac de rétention";"Auffangwanne";"Drip tray";;"Klimatechnik";;
"1463";"284";"Frein à gravité";"Schwerkraftbremse";"Gravity brake";;"Klimatechnik";;
"159";"303";"Air extérieur";"Außenluft";"Outside air";;"Klimatechnik";;
"490";"303";"Air évacué";"Fortluft";"Exhaust air";;"Klimatechnik";;
"20";"303";"Air évacué";"Abluft";"Exhaust air";;"Klimatechnik";;
"1938";"303";"Air entrant";"Zuluft";"Supply air";;"Klimatechnik";;
"970";"304";"Refroidisseur d'air";"Luftkühler";"Air cooler";;"Klimatechnik";;
